PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Year,Month,Day,DayOfWeek,Quarter,Season_encoded,AQI_lag_1,AQI_lag_3,AQI_lag_7,PM2.5_lag_1,PM10_lag_1,NO2_lag_1,AQI_rolling_7d,AQI_rolling_14d,AQI_rolling_30d,AQI_rolling_7d_std,City_encoded
36.95,86.58,35.92,22.57,23.64,11.52,0.0,3.64,9.21,2017,7,3,0,3,0,94.0,90.0,103.0,41.09,102.32,21.85,90.57142857142857,90.0,92.73333333333333,10.195704043978017,3
43.04,99.05,39.84,12.64,23.64,11.55,0.0,3.76,6.62,2017,7,4,1,3,0,91.0,92.0,100.0,36.95,86.58,22.57,88.85714285714286,89.14285714285714,93.7,8.649249898663614,3
46.59,112.06,33.02,12.15,23.64,11.44,0.0,2.67,12.2,2017,7,5,2,3,0,91.0,94.0,81.0,43.04,99.05,12.64,87.57142857142857,89.85714285714286,93.16666666666667,7.276838664721768,3
49.08,71.1,53.4,6.95,23.64,11.32,0.0,3.56,5.68,2017,7,6,3,3,0,101.0,91.0,74.0,46.59,112.06,12.15,90.42857142857143,91.64285714285714,92.93333333333334,8.141603913586257,3
49.0,87.67,51.78,8.56,23.64,11.42,0.0,4.13,6.84,2017,7,7,4,3,0,88.0,91.0,90.0,49.08,71.1,6.95,92.42857142857143,92.5,91.7,4.197504927818008,3
48.72,117.47,50.12,12.85,23.64,10.82,0.0,2.99,6.66,2017,7,8,5,3,0,89.0,101.0,92.0,49.0,87.67,8.56,92.28571428571429,92.71428571428571,88.1,4.309458036857698,3
50.33,95.06,28.17,11.72,23.64,11.28,0.0,4.03,8.84,2017,7,11,1,3,0,104.0,88.0,94.0,48.72,117.47,12.85,94.0,93.0,86.8,6.164414002969697,3
48.58,90.82,34.56,9.42,23.64,11.15,0.0,3.53,6.22,2017,7,12,2,3,0,87.0,89.0,91.0,50.33,95.06,11.72,93.0,91.78571428571429,87.56666666666666,6.708203932500029,3
46.72,97.67,32.5,10.8,23.64,11.36,0.0,3.9,7.82,2017,7,13,3,3,0,97.0,104.0,91.0,48.58,90.82,9.42,93.85714285714286,91.35714285714286,87.96666666666667,6.7928533874113635,3
51.53,96.92,26.7,32.47,23.64,11.56,0.0,4.26,6.46,2017,7,14,4,3,0,93.0,87.0,101.0,46.72,97.67,10.8,94.14285714285714,90.85714285714286,88.3,6.693991620067409,3
52.08,97.63,20.36,28.82,23.64,12.17,0.0,4.24,10.05,2017,7,15,5,3,0,100.0,97.0,88.0,51.53,96.92,32.47,94.0,92.21428571428571,89.3,6.531972647422489,3
50.9,97.87,24.32,24.44,23.64,12.72,0.0,3.43,6.79,2017,7,16,6,3,0,96.0,93.0,89.0,52.08,97.63,28.82,95.14285714285714,93.78571428571429,90.33333333333333,5.984105932345514,3
49.41,101.51,21.41,25.65,23.64,11.61,0.0,3.47,12.17,2017,7,17,0,3,0,100.0,100.0,104.0,50.9,97.87,24.44,96.71428571428571,94.5,91.16666666666667,5.5291435658189965,3
50.64,94.42,28.79,14.4,23.64,11.5,0.0,6.04,6.09,2017,7,18,1,3,0,97.0,96.0,87.0,49.41,101.51,25.65,95.71428571428571,94.85714285714286,91.46666666666667,4.535573676111717,3
52.14,104.81,32.85,21.54,23.64,11.62,0.0,3.64,6.6,2017,7,19,2,3,0,99.0,100.0,97.0,50.64,94.42,14.4,97.42857142857143,95.21428571428571,92.33333333333333,2.507132682113843,3
44.63,113.81,19.51,18.17,23.64,11.67,0.0,3.65,7.06,2017,7,20,3,3,0,99.0,97.0,93.0,52.14,104.81,21.54,97.71428571428571,95.78571428571429,92.4,2.5634797778483946,3
47.5,97.7,22.5,16.88,23.64,12.32,0.0,4.9,7.0,2017,7,21,4,3,0,110.0,99.0,100.0,44.63,113.81,18.17,100.14285714285714,97.14285714285714,93.4,4.598136268409881,3
47.06,98.4,22.28,16.72,23.64,13.81,0.0,2.53,7.66,2017,7,22,5,3,0,100.0,99.0,96.0,47.5,97.7,16.88,100.14285714285714,97.07142857142857,93.3,4.598136268409881,3
43.23,102.03,27.93,19.68,23.64,12.45,0.0,2.31,8.39,2017,7,23,6,3,0,99.0,110.0,100.0,47.06,98.4,16.72,100.57142857142857,97.85714285714286,93.9,4.276179870599869,3
47.21,100.22,20.6,17.86,23.64,11.66,0.0,3.34,8.72,2017,7,24,0,3,0,101.0,100.0,97.0,43.23,102.03,19.68,100.71428571428571,98.71428571428571,94.73333333333333,4.270608298369738,3
48.32,103.08,16.09,20.08,23.64,11.93,0.0,3.96,8.18,2017,7,25,1,3,0,101.0,99.0,99.0,47.21,100.22,17.86,101.28571428571429,98.5,95.56666666666666,3.9460649476963536,3
49.32,101.56,24.35,12.96,23.64,12.18,0.0,4.77,4.59,2017,7,26,2,3,0,102.0,101.0,99.0,48.32,103.08,20.08,101.71428571428571,99.57142857142857,96.1,3.8172540616833253,3
31.41,63.19,58.03,59.44,23.64,20.11,0.0,4.6,21.2,2017,7,30,6,3,0,102.0,101.0,110.0,49.32,101.56,12.96,102.14285714285714,99.92857142857143,96.16666666666667,3.625307868701145,3
51.03,109.83,44.87,40.0,23.64,13.07,0.0,6.02,6.55,2017,7,31,0,3,0,158.0,102.0,100.0,31.41,63.19,59.44,109.0,104.57142857142857,97.96666666666667,21.633307652784158,3
43.78,107.53,63.27,37.33,23.64,17.78,0.0,7.11,6.55,2017,8,1,1,3,0,84.0,102.0,99.0,51.03,109.83,40.0,106.71428571428571,103.42857142857143,97.33333333333333,23.506837910944938,3
43.78,107.53,63.27,37.33,23.64,17.78,0.0,7.11,6.55,2017,8,2,2,3,0,110.0,158.0,101.0,43.78,107.53,37.33,108.28571428571429,104.42857142857143,97.66666666666667,23.271687273840676,3
26.23,168.52,5.08,14.66,23.64,8.08,0.81,3.75,13.05,2017,8,11,4,3,0,104.0,84.0,101.0,43.78,107.53,37.33,108.71428571428571,104.71428571428571,98.43333333333334,23.142416221549514,3
38.53,268.32,5.87,14.79,23.64,8.14,0.66,5.38,8.1,2017,8,12,5,3,0,141.0,110.0,102.0,26.23,168.52,14.66,114.42857142857143,107.85714285714286,100.66666666666667,25.715476162920332,3
38.68,260.46,6.22,18.44,23.64,8.16,0.66,6.86,7.06,2017,8,13,6,3,0,177.0,104.0,102.0,38.53,268.32,14.79,125.14285714285714,113.42857142857143,103.56666666666666,33.972678097890174,3
21.38,69.39,5.75,15.67,23.64,10.2,0.67,6.71,8.2,2017,8,14,0,3,0,215.0,141.0,158.0,38.68,260.46,18.44,141.28571428571428,121.71428571428571,107.66666666666667,45.89740110911987,3
36.69,114.7,3.79,14.14,23.64,11.41,0.78,7.0,8.14,2017,8,15,1,3,0,139.0,177.0,84.0,21.38,69.39,15.67,138.57142857142858,123.78571428571429,109.16666666666667,45.30216015032532,3
33.27,136.51,3.53,14.03,23.64,10.81,0.78,6.62,15.03,2017,8,16,2,3,0,92.0,215.0,110.0,36.69,114.7,14.14,139.71428571428572,123.21428571428571,109.2,43.77104935804911,3
43.31,206.85,6.22,11.98,23.64,10.46,0.8,6.04,12.63,2017,8,17,3,3,0,120.0,139.0,104.0,33.27,136.51,14.03,141.14285714285714,124.71428571428571,110.16666666666667,42.79185503273803,3
41.05,209.7,10.68,8.86,23.64,10.79,0.77,7.4,8.45,2017,8,18,4,3,0,146.0,92.0,141.0,43.31,206.85,11.98,147.14285714285714,127.92857142857143,111.66666666666667,39.536601487012845,3
28.53,139.39,11.14,8.75,23.64,10.59,0.68,7.81,6.39,2017,8,19,5,3,0,176.0,120.0,177.0,41.05,209.7,8.86,152.14285714285714,133.28571428571428,114.6,40.822496132355745,3
23.58,69.33,11.5,8.85,23.64,11.29,0.61,8.28,6.93,2017,8,20,6,3,0,156.0,146.0,215.0,28.53,139.39,8.75,149.14285714285714,137.14285714285714,116.83333333333333,39.43952573847967,3
36.83,96.84,11.48,9.19,23.64,11.48,0.7,6.76,7.43,2017,8,21,0,3,0,85.0,176.0,139.0,23.58,69.33,8.85,130.57142857142858,135.92857142857142,116.2,33.405873449924805,3
31.97,73.55,11.52,8.84,23.64,11.11,0.66,7.8,7.32,2017,8,22,1,3,0,94.0,156.0,92.0,36.83,96.84,9.19,124.14285714285714,131.35714285714286,116.43333333333334,35.76044635920439,3
28.94,87.82,10.77,8.4,23.64,10.79,0.61,5.5,11.8,2017,8,23,2,3,0,74.0,85.0,120.0,31.97,73.55,8.84,121.57142857142857,130.64285714285714,115.66666666666667,38.96090836918964,3
47.34,109.02,10.16,7.75,23.64,11.95,0.65,6.26,10.72,2017,8,24,3,3,0,82.0,94.0,146.0,28.94,87.82,8.4,116.14285714285714,128.64285714285714,115.3,41.762936404698216,3
38.36,94.01,10.19,8.41,23.64,12.13,0.67,8.64,10.34,2017,8,25,4,3,0,101.0,74.0,176.0,47.34,109.02,7.75,109.71428571428571,128.42857142857142,115.33333333333333,39.81923440463715,3
25.91,67.56,10.58,8.44,23.64,11.97,0.69,6.48,8.18,2017,8,26,5,3,0,106.0,82.0,156.0,38.36,94.01,8.41,99.71428571428571,125.92857142857143,115.66666666666667,27.182802686713014,3
29.99,90.31,10.36,8.33,23.64,11.01,0.7,7.39,10.49,2017,8,27,6,3,0,69.0,101.0,85.0,25.91,67.56,8.44,87.28571428571429,118.21428571428571,114.63333333333334,13.707835784863054,3
28.77,88.13,10.17,7.76,23.64,10.73,0.68,6.21,8.66,2017,8,28,0,3,0,82.0,106.0,94.0,29.99,90.31,8.33,86.85714285714286,108.71428571428571,114.13333333333334,13.83749220329322,3
18.41,56.07,10.6,8.03,23.64,10.48,0.71,5.59,7.79,2017,8,29,1,3,0,94.0,69.0,74.0,28.77,88.13,7.76,86.85714285714286,105.5,113.96666666666667,13.83749220329322,3
25.56,69.8,10.87,8.16,23.64,10.16,0.86,5.43,9.76,2017,8,30,2,3,0,67.0,82.0,82.0,18.41,56.07,8.03,85.85714285714286,103.71428571428571,112.9,15.115428888265148,3
36.13,84.72,10.62,7.73,23.64,10.15,0.72,5.47,8.4,2017,8,31,3,3,0,61.0,94.0,101.0,25.56,69.8,8.16,82.85714285714286,99.5,111.26666666666667,17.84590122342384,3
32.01,57.41,10.85,7.65,23.64,11.0,0.59,7.43,5.76,2017,9,1,4,3,0,80.0,67.0,106.0,36.13,84.72,7.73,79.85714285714286,94.78571428571429,110.6,15.952309879017536,3
27.65,70.89,10.45,12.53,23.64,10.74,0.7,5.59,7.36,2017,9,2,5,3,0,70.0,61.0,69.0,32.01,57.41,7.65,74.71428571428571,87.21428571428571,109.63333333333334,11.220729116451023,3
28.76,82.4,10.36,17.58,23.64,10.72,0.74,3.45,9.65,2017,9,3,6,3,0,62.0,80.0,82.0,27.65,70.89,12.53,73.71428571428571,80.5,108.33333333333333,12.09289441110378,3
34.81,93.24,10.36,17.77,23.64,10.52,0.69,4.37,7.46,2017,9,4,0,3,0,77.0,70.0,94.0,28.76,82.4,17.58,73.0,79.92857142857143,107.53333333333333,11.66190378969102,3
30.17,101.82,10.34,16.82,23.64,10.6,0.75,2.36,9.71,2017,9,5,1,3,0,92.0,62.0,67.0,34.81,93.24,17.77,72.71428571428571,79.78571428571429,107.2,11.071198154284765,3
29.15,135.49,10.15,16.73,23.64,10.41,0.82,3.96,10.56,2017,9,6,2,3,0,90.0,77.0,61.0,30.17,101.82,16.82,76.0,80.92857142857143,106.8,12.42309676905655,3
30.99,129.56,10.32,17.06,23.64,10.28,0.85,4.91,9.02,2017,9,7,3,3,0,117.0,92.0,80.0,29.15,135.49,16.73,84.0,83.42857142857143,105.43333333333334,17.95364401266059,3
37.7,123.54,10.48,19.62,23.64,10.5,0.81,5.18,10.01,2017,9,8,4,3,0,118.0,90.0,70.0,30.99,129.56,17.06,89.42857142857143,84.64285714285714,106.56666666666666,21.862122059681013,3
47.29,170.2,10.55,18.45,23.64,10.96,0.81,4.53,5.57,2017,9,9,5,3,0,119.0,117.0,62.0,37.7,123.54,19.62,96.42857142857143,85.57142857142857,106.86666666666666,22.4414582329014,3
24.04,131.16,11.06,18.5,23.64,10.68,0.75,4.89,1.31,2017,9,10,6,3,0,131.0,118.0,77.0,47.29,170.2,18.45,106.28571428571429,90.0,107.76666666666667,19.79658460201589,3
27.56,99.6,10.77,18.53,23.64,10.76,0.7,7.13,6.47,2017,9,11,0,3,0,142.0,119.0,92.0,24.04,131.16,18.5,115.57142857142857,94.28571428571429,107.8,18.998746825840694,3
59.49,163.28,10.38,17.95,23.64,13.18,0.95,5.52,9.97,2017,9,12,1,3,0,97.0,131.0,90.0,27.56,99.6,18.53,116.28571428571429,94.5,105.13333333333334,18.03435874208191,3
75.94,197.0,10.41,17.15,23.64,18.04,0.83,8.82,4.83,2017,9,13,2,3,0,125.0,142.0,117.0,59.49,163.28,17.95,121.28571428571429,98.64285714285714,102.13333333333334,13.91299495333192,3
35.3,190.24,10.29,18.77,23.64,18.68,0.74,4.04,5.8,2017,9,14,3,3,0,159.0,97.0,118.0,75.94,197.0,17.15,127.28571428571429,105.64285714285714,102.8,19.63597281958394,3
37.93,165.9,10.58,17.69,23.64,18.75,0.8,6.34,6.43,2017,9,15,4,3,0,161.0,125.0,119.0,35.3,190.24,18.77,133.42857142857142,111.42857142857143,105.1,22.729255324780404,3
54.76,153.86,10.52,17.54,23.64,19.45,0.77,4.69,8.74,2017,9,16,5,3,0,154.0,159.0,131.0,37.93,165.9,17.69,138.42857142857142,117.42857142857143,106.23333333333333,22.875439105855975,3
52.81,197.08,10.27,17.3,23.64,23.81,0.85,6.09,12.89,2017,9,17,6,3,0,136.0,161.0,142.0,54.76,153.86,17.54,139.14285714285714,122.71428571428571,105.9,22.682067597029178,3
71.8,225.14,24.27,36.24,23.64,25.83,0.93,5.74,5.95,2017,9,18,0,3,0,137.0,154.0,97.0,52.81,197.08,17.3,138.42857142857142,127.0,104.6,22.655809724786373,3
44.09,221.27,7.61,16.17,23.64,18.3,0.79,11.1,24.39,2017,9,19,1,3,0,173.0,136.0,125.0,71.8,225.14,36.24,149.28571428571428,132.78571428571428,105.16666666666667,16.99719864874127,3
54.21,243.06,7.44,15.66,23.64,18.0,0.82,6.17,14.87,2017,9,20,2,3,0,202.0,137.0,159.0,44.09,221.27,16.17,160.28571428571428,140.78571428571428,109.06666666666666,22.640040383608817,3
56.33,248.8,7.64,16.14,23.64,18.16,0.81,3.78,17.82,2017,9,21,3,3,0,189.0,173.0,161.0,54.21,243.06,15.66,164.57142857142858,145.92857142857142,112.23333333333333,25.065628144647075,3
76.9,253.99,7.49,15.82,23.64,18.15,0.9,3.37,14.15,2017,9,22,4,3,0,196.0,202.0,154.0,56.33,248.8,16.14,169.57142857142858,151.5,116.3,27.597446396705923,3
30.64,107.82,7.49,14.81,23.64,17.74,0.65,3.28,13.58,2017,9,23,5,3,0,198.0,189.0,136.0,76.9,253.99,15.82,175.85714285714286,157.14285714285714,120.16666666666667,28.457152419199165,3
39.43,136.27,7.59,15.28,23.64,17.13,0.72,5.12,18.05,2017,9,24,6,3,0,154.0,196.0,137.0,30.64,107.82,14.81,178.42857142857142,158.78571428571428,121.93333333333334,24.838526142917374,3
77.79,259.45,7.64,14.27,23.64,14.95,0.97,4.68,20.79,2017,9,25,0,3,0,108.0,198.0,173.0,39.43,136.27,15.28,174.28571428571428,156.35714285714286,122.0,33.72790281905232,3
69.26,275.85,7.67,12.45,23.64,13.62,0.98,4.39,23.75,2017,9,26,1,3,0,170.0,154.0,202.0,77.79,259.45,14.27,173.85714285714286,161.57142857142858,125.36666666666666,33.766001497702774,3
53.55,253.61,8.56,9.49,23.64,11.1,0.88,5.6,23.17,2017,9,27,2,3,0,225.0,108.0,189.0,69.26,275.85,12.45,177.14285714285714,168.71428571428572,130.13333333333333,37.83485417543193,3
78.12,255.33,10.73,8.96,23.64,12.24,0.86,4.96,30.83,2017,9,28,3,3,0,216.0,170.0,196.0,53.55,253.61,9.49,181.0,172.78571428571428,134.2,40.525712002793256,3
97.56,298.19,13.6,11.8,23.64,12.24,0.99,6.65,26.97,2017,9,29,4,3,0,199.0,225.0,198.0,78.12,255.33,8.96,181.42857142857142,175.5,138.6,40.726146977329634,3
203.2,311.39,13.97,12.08,23.64,12.24,1.07,6.35,17.59,2017,9,30,5,3,0,233.0,216.0,154.0,97.56,298.19,11.8,186.42857142857142,181.14285714285714,144.33333333333334,45.02168789541757,3
65.44,188.36,9.32,8.57,23.64,12.24,0.32,5.52,19.13,2017,10,1,6,4,2,271.0,199.0,108.0,203.2,311.39,12.08,203.14285714285714,190.78571428571428,150.7,52.132614780092624,3
242.17,445.44,29.93,40.11,70.05,60.89,1.08,9.66,12.32,2017,10,20,4,4,2,232.0,233.0,170.0,65.44,188.36,8.57,220.85714285714286,197.57142857142858,156.1,31.33383991485135,3
148.47,318.1,12.04,32.77,44.81,48.33,1.17,4.9,12.08,2017,10,21,5,4,2,463.0,271.0,225.0,242.17,445.44,40.11,262.7142857142857,218.28571428571428,169.46666666666667,90.98848697447809,3
194.47,357.95,13.87,35.42,49.29,50.88,1.25,5.15,10.86,2017,10,22,6,4,2,320.0,232.0,216.0,148.47,318.1,32.77,276.2857142857143,226.71428571428572,177.56666666666666,91.50904196801957,3
214.73,276.08,18.8,41.72,60.52,54.25,1.17,6.44,12.38,2017,10,23,0,4,2,338.0,463.0,199.0,194.47,357.95,35.42,293.7142857142857,237.35714285714286,185.76666666666668,89.71383075407847,3
71.13,191.27,19.23,40.37,59.6,56.56,1.03,4.28,11.79,2017,10,24,1,4,2,395.0,320.0,233.0,214.73,276.08,41.72,321.7142857142857,251.57142857142858,195.93333333333334,85.72380899476782,3
126.19,312.7,27.26,46.16,73.42,67.83,1.37,5.91,13.68,2017,10,25,2,4,2,229.0,338.0,271.0,71.13,191.27,40.37,321.14285714285717,253.78571428571428,199.66666666666666,86.4242029592571,3
133.53,309.8,18.63,41.42,60.05,62.82,1.19,4.74,20.3,2017,10,26,3,4,2,239.0,395.0,232.0,126.19,312.7,46.16,316.57142857142856,259.85714285714283,203.7,90.27893283754368,3
150.33,299.12,9.42,39.46,48.88,62.45,1.13,5.8,12.62,2017,10,27,4,4,2,318.0,229.0,463.0,133.53,309.8,41.42,328.85714285714283,274.85714285714283,210.33333333333334,82.35579026684279,3
165.75,302.65,15.8,39.01,54.81,66.54,1.42,5.62,13.11,2017,10,28,5,4,2,308.0,239.0,320.0,150.33,299.12,39.46,306.7142857142857,284.7142857142857,216.23333333333332,57.30536416344258,3
221.93,295.75,14.34,39.44,53.78,67.53,1.3,5.2,14.02,2017,10,29,6,4,2,338.0,318.0,338.0,165.75,302.65,39.01,309.2857142857143,292.7857142857143,222.76666666666668,58.394389815330456,3
147.44,289.42,15.54,39.07,54.62,67.76,1.37,4.87,10.89,2017,10,30,0,4,2,356.0,308.0,395.0,221.93,295.75,39.44,311.85714285714283,302.7857142857143,231.4,60.236834167112384,3
174.03,267.13,20.75,41.44,62.18,70.6,1.45,4.39,9.84,2017,10,31,1,4,2,341.0,338.0,229.0,147.44,289.42,39.07,304.14285714285717,312.92857142857144,238.6,50.48243447453973,3
145.27,261.79,17.83,39.11,56.94,66.67,1.11,3.59,15.1,2017,11,1,2,4,2,271.0,356.0,239.0,174.03,267.13,41.44,310.14285714285717,315.64285714285717,242.33333333333334,41.81478435286014,3
129.13,259.59,14.12,32.27,46.39,62.85,1.15,4.98,14.08,2017,11,2,3,4,2,304.0,341.0,318.0,145.27,261.79,39.11,319.42857142857144,318.0,247.1,28.47137242247121,3
146.53,252.25,8.45,29.28,37.73,62.9,1.31,3.88,15.18,2017,11,3,4,4,2,314.0,271.0,308.0,129.13,259.59,32.27,318.85714285714283,323.85714285714283,252.43333333333334,28.544868607326435,3
144.73,251.09,16.4,37.42,53.81,68.55,1.87,7.78,12.17,2017,11,4,5,4,2,317.0,304.0,338.0,146.53,252.25,29.28,320.14285714285717,313.42857142857144,258.46666666666664,28.174625530954806,3
160.69,290.59,6.89,17.91,23.24,12.81,1.79,5.13,15.85,2017,11,5,6,4,2,318.0,314.0,356.0,144.73,251.09,37.42,317.2857142857143,313.2857142857143,264.5,27.053738409040047,3
140.05,290.75,51.16,42.09,59.61,28.02,1.77,5.17,20.13,2017,11,6,0,4,2,319.0,317.0,341.0,160.69,290.59,17.91,312.0,311.92857142857144,269.3666666666667,21.213203435596586,3
97.78,232.21,8.32,30.81,36.48,26.67,1.9,4.39,3.93,2017,11,7,1,4,2,321.0,318.0,271.0,140.05,290.75,42.09,309.14285714285717,306.64285714285717,273.3333333333333,17.71466973470097,3
90.68,250.2,26.51,28.37,54.2,30.33,1.89,5.71,3.71,2017,11,8,2,4,2,252.0,319.0,304.0,97.78,232.21,30.81,306.42857142857144,308.2857142857143,275.43333333333334,24.636403571795697,3
113.0,222.95,38.56,21.98,60.07,34.51,2.13,8.28,19.28,2017,11,9,3,4,2,235.0,321.0,314.0,90.68,250.2,28.37,296.57142857142856,308.0,276.73333333333335,36.64631469810285,3
137.47,260.49,38.12,21.68,56.14,33.64,2.0,7.71,23.6,2017,11,10,4,4,2,248.0,252.0,317.0,113.0,222.95,21.98,287.14285714285717,303.0,278.4,39.77196907131369,3
147.97,267.24,40.1,24.95,67.76,42.69,2.27,9.16,36.54,2017,11,11,5,4,2,295.0,235.0,318.0,137.47,260.49,21.68,284.0,302.07142857142856,283.1,37.84177585684913,3
151.19,271.2,59.56,29.61,89.17,32.33,1.89,8.14,31.48,2017,11,12,6,4,2,317.0,248.0,319.0,147.97,267.24,24.95,283.85714285714283,300.57142857142856,290.06666666666666,37.69362709808561,3
121.54,234.56,55.74,20.89,76.63,22.98,1.8,6.0,23.6,2017,11,13,0,4,2,328.0,295.0,321.0,151.19,271.2,29.61,285.14285714285717,298.57142857142856,295.3333333333333,39.21491455823325,3
89.18,178.8,54.75,5.2,59.94,14.01,1.3,4.34,24.42,2017,11,14,1,4,2,311.0,317.0,252.0,121.54,234.56,20.89,283.7142857142857,296.42857142857144,298.2,37.84932533839194,3
38.17,100.14,46.4,13.71,59.36,15.25,0.66,7.43,23.57,2017,11,15,2,4,2,234.0,328.0,235.0,89.18,178.8,5.2,281.14285714285717,293.7857142857143,298.8,40.855144806289296,3
78.81,182.69,58.44,41.92,100.36,12.81,1.05,18.04,25.52,2017,11,16,3,4,2,128.0,311.0,248.0,38.17,100.14,13.71,265.85714285714283,281.2142857142857,296.43333333333334,70.35962045432169,3
111.37,228.78,57.05,31.94,88.99,11.88,1.4,8.03,29.84,2017,11,17,4,4,2,131.0,234.0,295.0,78.81,182.69,41.92,249.14285714285714,268.14285714285717,293.03333333333336,87.1921796405859,3
83.0,184.32,52.17,7.07,57.11,12.53,0.97,8.07,25.07,2017,11,18,5,4,2,262.0,128.0,317.0,111.37,228.78,31.94,244.42857142857142,264.2142857142857,292.73333333333335,85.16818095755633,3
106.43,224.99,56.49,12.22,68.71,10.81,1.05,5.24,21.02,2017,11,19,6,4,2,200.0,131.0,328.0,83.0,184.32,7.07,227.71428571428572,255.78571428571428,291.6666666666667,79.86804593768885,3
144.45,295.86,54.15,31.96,85.69,11.28,1.38,11.93,29.91,2017,11,20,0,4,2,206.0,262.0,311.0,106.43,224.99,12.22,210.28571428571428,247.71428571428572,283.1,66.53498900506993,3
128.92,264.88,61.57,46.82,108.39,14.86,1.17,9.23,33.66,2017,11,21,1,4,2,314.0,200.0,234.0,144.45,295.86,31.96,210.71428571428572,247.21428571428572,282.9,67.29713784333458,3
143.36,276.23,63.27,47.59,120.47,13.14,1.87,11.0,32.23,2017,11,22,2,4,2,307.0,206.0,128.0,128.92,264.88,46.82,221.14285714285714,251.14285714285714,281.8666666666667,76.5297950069745,3
110.68,237.22,63.27,48.8,116.84,13.34,1.74,9.61,51.68,2017,11,23,3,4,2,318.0,314.0,131.0,143.36,276.23,47.59,248.28571428571428,257.07142857142856,279.3,71.51856235904617,3
141.64,270.82,63.27,49.18,120.47,12.55,2.31,14.29,54.87,2017,11,24,4,4,2,288.0,307.0,262.0,110.68,237.22,48.8,270.7142857142857,259.92857142857144,281.26666666666665,49.98237784697833,3
143.81,268.1,63.27,50.9,120.47,10.58,2.44,11.24,21.83,2017,11,25,5,4,2,302.0,318.0,200.0,141.64,270.82,49.18,276.42857142857144,260.42857142857144,283.3666666666667,51.094217359883906,3
137.81,263.37,63.27,50.56,120.47,9.65,2.5,9.17,24.79,2017,11,26,6,4,2,322.0,288.0,206.0,143.81,268.1,50.9,293.85714285714283,260.7857142857143,283.5,40.358512408283055,3
137.05,266.39,63.27,45.09,118.88,14.69,2.52,10.52,60.42,2017,11,27,0,4,2,316.0,302.0,314.0,137.81,263.37,50.56,309.57142857142856,259.92857142857144,283.76666666666665,11.659861961120859,3
129.76,268.24,63.27,41.77,120.47,15.91,2.65,15.28,52.76,2017,11,28,1,4,2,313.0,322.0,307.0,137.05,266.39,45.09,309.42857142857144,260.07142857142856,282.93333333333334,11.602544876838866,3
146.1,283.99,63.27,30.53,120.09,12.51,3.08,6.11,44.48,2017,11,29,2,4,2,306.0,316.0,318.0,129.76,268.24,41.77,309.2857142857143,265.2142857142857,281.26666666666665,11.643514442445667,3
146.1,265.34,63.27,33.22,119.97,9.54,2.91,6.23,27.76,2017,11,30,3,4,2,317.0,313.0,288.0,146.1,283.99,30.53,309.14285714285717,278.7142857142857,280.46666666666664,11.524301445620733,3
147.77,270.1,63.27,35.25,120.47,8.46,2.47,6.53,26.29,2017,12,1,4,4,3,323.0,306.0,302.0,146.1,265.34,33.22,314.14285714285717,292.42857142857144,282.2,7.8193898190887765,3
119.12,232.05,63.27,23.9,103.08,6.57,1.96,8.67,30.52,2017,12,2,5,4,3,324.0,317.0,322.0,147.77,270.1,35.25,317.2857142857143,296.85714285714283,282.8666666666667,6.421689437998944,3
130.16,239.25,63.27,14.57,81.29,3.21,2.31,6.87,19.05,2017,12,3,6,4,3,296.0,323.0,316.0,119.12,232.05,23.9,313.57142857142856,303.7142857142857,282.26666666666665,9.846440014157038,3
108.22,214.5,47.23,7.36,54.59,2.19,1.48,4.54,18.64,2017,12,4,0,4,3,309.0,324.0,313.0,130.16,239.25,14.57,312.57142857142856,311.07142857142856,282.0,9.913915184513439,3
92.93,189.34,47.7,3.08,50.78,1.0,1.39,3.69,18.47,2017,12,5,1,4,3,266.0,296.0,306.0,108.22,214.5,7.36,305.85714285714283,307.64285714285717,280.26666666666665,20.177781274036764,3
106.08,215.78,19.15,49.15,66.48,9.95,2.41,10.52,24.02,2017,12,7,3,4,3,227.0,309.0,317.0,92.93,189.34,3.08,294.57142857142856,301.92857142857144,277.2,35.985446793841426,3
131.98,266.2,31.82,20.28,52.09,3.11,2.83,15.63,23.9,2017,12,8,4,4,3,185.0,266.0,323.0,106.08,215.78,49.15,275.7142857142857,292.42857142857144,272.6666666666667,52.88892223555048,3
117.47,236.63,38.13,19.17,57.3,2.67,2.15,6.8,20.97,2017,12,9,5,4,3,298.0,227.0,324.0,131.98,266.2,20.28,272.14285714285717,293.14285714285717,274.2,49.924705211710574,3
102.19,198.88,33.67,18.62,52.28,2.49,3.83,7.07,19.06,2017,12,10,6,4,3,304.0,185.0,296.0,117.47,236.63,19.17,269.2857142857143,293.2857142857143,276.5,46.94576404644804,3
44.98,87.5,25.9,13.03,38.91,3.09,3.75,9.09,17.91,2017,12,11,0,4,3,277.0,298.0,309.0,102.19,198.88,18.62,266.57142857142856,290.07142857142856,277.46666666666664,45.67587672158823,3
53.43,87.57,25.21,10.07,35.27,1.73,2.82,4.37,19.16,2017,12,12,1,4,3,162.0,304.0,266.0,44.98,87.5,13.03,245.57142857142858,279.07142857142856,273.03333333333336,55.626304158066496,3
